"DEROG","DELINQ","CLAGE","NINQ","DEBTINC","BAD"
0,0,310.50009981,1,38.738649619,"0"
1,0,245.67947059,2,38.973539329,"0"
0,2,307.40290366,2,36.763824165,"1"
2,0,104.40647219,0,42.677450653,"1"
0,0,199.09130807,0,39.002928326,"0"
0,0,187.87142092,0,40.033218625,"0"
0,0,87.625382168,1,40.929954323,"0"
0,0,185.11257638,1,38.368890383,"0"
0,0,220.72951888,0,42.358128042,"0"
0,0,97.086150555,2,30.619786755,"0"
0,0,114.8074121,2,31.142957048,"0"
0,0,100.80094267,1,41.00583277,"0"
0,0,118.03113124,0,23.085478541,"0"
0,0,102.96034553,2,41.277127172,"0"
0,0,126.47306563,0,40.769061823,"0"
0,1,397.87068918,0,41.869893336,"0"
0,0,218.48527507,0,41.210107042,"1"
2,1,104.5662029,2,29.296633491,"0"
0,0,217.94482804,0,41.135649383,"0"
0,1,132.10711721,0,40.205292882,"0"
0,0,176.27148929,0,39.745002842,"0"
0,0,148.81628466,0,22.06576364,"0"
0,0,123.64448805,0,22.925136063,"0"
0,0,291.07202753,1,40.772283258,"0"
0,1,128.44716991,0,27.98945739,"0"
0,0,295.54600578,0,33.241096011,"0"
0,1,209.08528296,1,36.18947433,"0"
0,0,134.85324273,0,40.398114335,"0"
0,0,109.21115611,3,31.809085921,"1"
0,0,101.19760679,3,32.598401872,"0"
0,0,73.858496717,2,28.243062567,"0"
0,2,190.99656481,0,31.16238948,"1"
1,0,188.37580185,5,40.504855047,"0"
0,0,182.17137213,1,38.48048457,"0"
0,1,133.66949395,0,26.573930791,"0"
0,0,185.54351198,0,40.642278896,"0"
0,1,189.75535052,0,24.874615108,"0"
0,1,90.16369704,0,34.098931734,"0"
0,1,94.12956341,0,32.127562739,"0"
0,0,80.168479422,2,31.983686037,"1"
0,0,98.809374842,0,34.565944252,"0"
0,7,246.31867494,3,43.215233511,"1"
0,0,186.91446699,0,38.707779709,"0"
1,0,242.29015949,2,35.457658789,"0"
0,0,218.59599134,0,26.55949496,"0"
2,0,191.57344003,4,40.767401412,"0"
1,0,204.11441471,0,34.83482969,"0"
0,0,152.3539807,0,36.356309397,"0"
0,0,230.68023074,0,37.996923331,"0"
0,0,290.75850449,0,36.977518905,"0"
0,0,130.19241813,0,28.154134662,"0"
0,0,126.98795944,0,25.623638507,"0"
0,0,174.62101544,2,33.673146444,"0"
0,0,300.83595806,2,30.071402046,"0"
0,0,304.85246909,1,33.193949357,"0"
0,0,248.48194525,1,43.112190673,"0"
0,1,294.75203341,1,33.19212531,"0"
0,0,161.2876716,0,34.130003661,"0"
0,0,202.59264703,0,23.290234477,"0"
0,0,140.5532102,1,24.098266761,"0"
2,0,181.35859173,4,39.187361612,"0"
0,0,107.17711768,2,38.552978748,"0"
0,0,90.016091544,1,39.39066028,"0"
0,0,343.78712232,1,38.113555937,"0"
1,0,331.35288565,0,37.545837379,"0"
0,0,204.02898979,0,39.800879561,"0"
0,1,169.03209387,0,41.089569186,"0"
0,0,97.314887744,2,40.312697726,"0"
0,1,128.48325812,0,27.837509605,"0"
0,0,92.855129432,2,27.217028651,"0"
1,0,204.91733941,2,35.725852186,"0"
0,0,310.34814574,0,38.235086271,"0"
0,0,299.21725229,1,34.368269329,"0"
0,0,261.47087199,0,40.08504815,"0"
0,1,184.65609577,0,23.54869835,"0"
0,0,234.22154725,1,37.158294824,"0"
1,2,193.85371322,0,24.893781127,"0"
1,1,105.6387889,2,29.928636834,"0"
0,0,405.43042921,0,42.341626392,"0"
0,0,106.60930741,1,42.769386705,"0"
0,0,195.84762449,2,36.018495649,"0"
0,0,184.3849541,2,31.489905776,"0"
0,0,310.61455492,0,38.109978597,"0"
0,0,151.62870365,0,38.159622791,"0"
0,0,221.50683161,3,20.269918789,"0"
0,0,228.01513165,3,17.872195182,"0"
0,0,172.57083327,0,43.35819405,"0"
1,0,255.41551402,3,37.652919106,"0"
0,0,173.49539211,2,32.349412052,"0"
0,0,97.278349271,1,42.334245998,"0"
1,1,145.88249239,3,38.972486705,"0"
0,0,114.35918901,2,37.075471865,"0"
2,1,99.37716841,2,28.876723751,"0"
0,0,194.22774484,1,40.854864993,"0"
0,0,135.44094715,0,20.161387851,"0"
0,0,139.51054588,0,38.427444569,"0"
0,0,229.30702576,1,37.740918996,"0"
0,0,313.2053014,0,36.359104168,"0"
0,0,312.90880367,0,37.830163787,"0"
0,0,127.4120114,0,22.289490827,"0"
0,0,190.86047721,2,42.031639133,"0"
0,1,214.03253889,0,1.8555399803,"1"
0,0,97.265658469,1,40.12650973,"0"
1,0,225.32367218,1,35.734856373,"0"
0,0,144.19203429,0,22.813867857,"0"
0,0,153.94242808,0,32.200811209,"0"
0,0,197.39171326,0,40.514989578,"0"
0,1,133.44811044,0,39.229711537,"0"
1,0,187.14082357,2,35.270113219,"0"
1,0,84.583010054,1,41.342343086,"0"
0,0,197.52410245,1,36.878389116,"0"
0,0,137.53887762,2,42.571889924,"1"
0,0,236.06597186,2,36.939319169,"0"
0,0,289.58172299,0,38.129711796,"0"
0,0,156.2294564,0,39.210272093,"0"
1,0,98.240520895,5,34.154228193,"0"
0,0,194.67979612,0,40.479243579,"0"
0,0,290.08059139,1,39.042204499,"0"
0,0,162.12582,0,35.095519931,"0"
0,1,126.70731968,0,27.056726972,"0"
0,0,280.80760568,1,39.891654292,"0"
0,0,290.57883702,1,41.741201045,"0"
0,0,232.64617336,1,34.117532893,"0"
0,0,111.99557084,1,22.959806769,"0"
0,0,331.25655711,0,37.000883221,"0"
0,0,215.968328,1,36.946997493,"0"
0,0,147.93879535,0,40.904321038,"0"
0,0,201.96787517,0,40.162160653,"0"
0,0,323.26238295,0,37.272271308,"0"
0,0,217.21148262,0,35.18585706,"0"
2,1,114.46195526,7,2.8302971697,"1"
0,0,243.94209954,2,34.509656884,"0"
0,0,175.07505804,1,33.059933638,"0"
0,0,84.766624812,5,36.191458547,"0"
0,0,184.71163469,1,39.848391232,"0"
0,0,199.73871138,1,76.421478047,"1"
0,0,200.41702708,0,71.512110567,"1"
0,0,315.81891124,0,38.325989849,"0"
0,0,287.27599243,1,41.499060427,"0"
0,0,70.281905709,0,34.396301781,"0"
0,0,89.112173485,1,32.791478032,"0"
0,0,132.34739209,0,41.130706684,"0"
1,0,185.20581113,3,34.650649126,"0"
0,2,91.209976228,0,34.597191903,"0"
0,0,131.4096343,0,36.369027462,"0"
0,0,280.3437201,0,33.227763077,"1"
0,0,91.874211097,2,38.497154977,"0"
0,0,125.71604137,1,43.133844895,"0"
2,0,122.29444677,1,24.355759583,"0"
0,0,331.1139721,0,40.566551898,"0"
0,0,203.8613989,0,37.11235228,"0"
0,0,212.64422077,0,36.997793604,"0"
0,1,132.57854459,2,39.305739117,"0"
0,2,200.14145359,1,26.248756632,"0"
0,0,275.84323074,1,40.133220412,"0"
0,0,133.09973693,0,22.71865262,"0"
0,0,349.51426763,2,37.420847161,"0"
1,0,92.140029015,6,33.535547201,"0"
1,1,101.3129167,1,31.124553856,"0"
0,0,92.514030362,2,29.741908938,"0"
0,0,113.03673652,2,37.837863874,"0"
0,0,103.81628973,0,24.258677221,"0"
0,1,117.15216054,3,34.206008445,"0"
1,2,93.060342618,1,27.361339812,"0"
0,0,165.91933287,0,36.170905486,"0"
0,0,183.37628836,0,40.287479925,"0"
0,1,124.2746965,0,29.732489312,"0"
0,0,295.47144922,1,34.766949696,"0"
0,1,141.98123448,0,39.546507583,"0"
0,1,150.59619803,0,40.880494666,"0"
1,0,186.77854794,3,34.81068944,"0"
4,2,134.6489043,7,45.25528966,"1"
0,0,273.34175724,0,37.639947331,"0"
1,2,170.07232349,1,23.809820262,"0"
0,0,153.79590463,0,39.085006344,"0"
0,0,99.693832459,1,42.343420263,"0"
0,1,139.13259829,0,39.173553951,"0"
0,1,167.74173154,0,26.210175973,"0"
0,0,96.070687876,0,34.517790505,"0"
0,0,300.57451085,3,32.560359399,"1"
0,0,80.792693759,6,34.268228014,"0"
0,0,82.660269477,2,29.609847557,"0"
0,0,244.1654213,3,21.241194773,"0"
0,0,328.16812274,0,39.159553757,"0"
0,0,175.20096024,0,33.747826295,"0"
0,0,144.09346485,0,41.482803685,"0"
0,0,211.10827714,0,39.110297625,"0"
1,1,284.3680179,2,34.627659402,"1"
1,0,154.43784762,0,33.373813672,"0"
0,0,89.264427411,1,39.664822994,"0"
1,0,146.65622021,3,42.159936538,"0"
0,0,155.64704116,2,39.489317202,"0"
0,0,194.53302791,0,41.644172047,"0"
0,0,180.20434499,1,33.495088701,"0"
0,1,140.24779602,3,40.278298303,"0"
0,0,193.0056328,0,39.415166848,"0"
0,0,191.94101884,0,38.001192233,"0"
0,0,177.87147325,0,39.978650331,"0"
0,0,84.373124498,2,38.862120807,"0"
0,0,234.35128879,2,18.735147443,"0"
0,0,112.89450731,0,23.022894085,"0"
0,0,214.8157373,1,35.223970798,"0"
0,0,282.37066144,1,38.191251339,"0"
0,0,100.94932169,0,33.820934036,"0"
0,0,297.0016085,0,40.015316476,"0"
0,0,147.12839778,0,42.009813582,"0"
0,0,243.05371295,2,35.271867032,"0"
0,0,178.03849109,1,41.807428045,"0"
0,0,99.604607809,0,32.461144333,"0"
0,0,266.93895601,2,42.829145821,"0"
0,0,98.521771002,0,34.760575409,"0"
0,0,165.00583942,0,34.998727775,"0"
1,2,188.39374192,1,26.833312167,"0"
0,0,288.88653955,0,38.22673698,"0"
0,0,283.28285346,0,36.948273863,"0"
0,0,288.84955151,1,38.984013009,"0"
0,0,124.9909552,3,32.088681352,"0"
0,0,91.711246204,1,39.146755766,"0"
0,1,138.5694126,0,37.384588482,"0"
0,0,196.78163285,0,25.688176342,"0"
0,2,303.95191452,2,6.8870241268,"1"
0,1,132.41138177,3,39.631102993,"0"
0,0,264.60538941,0,40.475793354,"0"
0,0,87.002500108,0,84.61388869,"1"
0,0,120.02585206,0,23.810173362,"0"
0,0,118.47135379,0,28.344078391,"0"
0,0,186.02084261,2,39.614334977,"0"
0,0,314.78583915,0,37.636682724,"0"
0,0,312.80792835,0,35.96802437,"1"
0,0,310.6263344,1,38.983558116,"0"
0,0,235.63057648,2,41.958813501,"0"
0,0,84.874967196,5,35.650730315,"0"
0,0,286.96597112,0,38.995164401,"0"
0,0,285.38612641,0,38.581923865,"0"
0,0,190.3137746,2,33.855895472,"0"
0,0,137.23404427,1,24.522374645,"0"
1,0,105.09866375,1,32.177861062,"0"
0,0,235.72854702,1,34.844155434,"0"
0,0,315.17556745,0,38.595990922,"0"
0,0,297.99814427,0,43.520428182,"0"
0,1,94.932544383,0,33.09789894,"0"
0,0,282.75969838,1,38.266573205,"0"
0,0,194.0931469,1,36.906075155,"0"
0,0,298.10325142,1,38.250306047,"0"
0,0,97.8638453,1,41.473971731,"0"
3,1,118.77826456,7,48.077531472,"1"
0,0,172.57959055,1,40.135531359,"0"
0,1,155.54869901,0,39.397042716,"0"
0,0,167.61445006,2,40.620884753,"0"
0,0,109.95962619,2,33.942464847,"0"
1,0,241.05228345,2,38.606492713,"0"
2,1,107.04625061,8,0.8381175254,"1"
0,1,129.57535197,2,39.362693216,"0"
0,0,138.48647658,3,41.543804711,"0"
0,0,190.32952199,0,38.886605965,"0"
1,0,146.14192957,0,39.759849639,"0"
0,0,80.658093685,1,38.815438401,"0"
1,0,196.52348814,3,34.871643115,"0"
0,0,197.19812185,0,26.372548724,"0"
0,1,154.67285803,0,41.117944577,"0"
0,0,398.4023372,0,41.04058878,"0"
0,0,295.49668351,0,38.7994829,"0"
0,0,115.56446202,2,33.091681472,"0"
0,1,189.73474189,2,41.676985544,"0"
0,0,302.80326065,0,36.390473606,"0"
0,1,130.45076488,0,38.092730303,"0"
1,0,82.270594585,6,34.980525368,"0"
0,0,137.48781925,3,39.360018601,"0"
0,0,112.52081792,2,34.537342291,"0"
0,0,179.93775089,0,23.662456689,"0"
0,0,182.24730572,2,32.477167031,"0"
0,0,311.06275541,0,42.435284999,"0"
0,0,170.64615367,0,31.601436148,"0"
0,0,186.98304288,0,39.563303075,"0"
0,0,146.06548333,0,38.679207625,"0"
0,1,172.34065431,0,26.913004797,"0"
0,0,203.57585973,1,43.304658069,"0"
0,1,130.96956536,0,60.295413494,"1"
0,0,85.797248152,1,39.876503701,"0"
0,0,78.109069731,2,30.513283442,"0"
0,0,244.72228465,1,33.394853996,"0"
0,0,89.379952321,2,39.98105906,"0"
0,0,278.71470424,1,39.932750126,"0"
0,0,357.23095382,0,38.268469992,"0"
0,2,291.17166139,1,5.7629948717,"1"
0,0,188.77345493,1,42.896715113,"0"
0,0,139.04525472,0,37.820678455,"0"
0,0,180.66830818,2,33.76903515,"0"
0,0,173.30549337,1,41.543254137,"0"
0,0,111.10868013,2,41.214965339,"0"
0,0,134.00768046,0,41.298386628,"0"
0,0,188.75246946,0,25.33037232,"0"
0,0,303.28205506,1,36.289002598,"0"
0,1,174.47472367,0,24.490839114,"0"
0,0,300.90431006,1,42.336226896,"0"
1,0,100.9750908,6,34.763993775,"0"
0,0,119.0697634,1,41.670187737,"0"
0,0,210.02505835,0,37.301764099,"0"
0,0,168.8035325,0,42.324924696,"0"
0,0,219.61525186,4,31.209731086,"1"
0,0,384.28504689,0,41.342010942,"0"
0,0,102.56701711,6,35.671505075,"0"
0,0,137.94286922,0,39.072589176,"0"
0,0,113.20592381,1,36.877098508,"0"
0,0,284.08384845,0,39.547733785,"0"
0,1,137.81333094,0,42.080016037,"0"
0,0,193.07391349,1,40.656248579,"0"
0,0,212.31409848,3,40.516801315,"0"
0,0,287.49617332,0,38.644394598,"0"
1,0,85.625519988,6,33.975814412,"0"
0,0,165.09073496,1,33.231300882,"0"
0,0,119.36202556,1,40.159418765,"0"
0,2,239.22703591,0,31.012748928,"1"
0,0,173.83583579,0,32.740368493,"0"
0,0,238.79489103,2,20.523272269,"0"
0,0,263.74392226,0,40.212234831,"0"
1,0,223.34866354,1,41.136159259,"0"
0,1,201.17678326,0,35.72928694,"1"
0,0,123.39674713,1,42.345471385,"0"
0,0,231.28613401,1,35.490305671,"0"
1,0,175.2063398,0,31.612038453,"0"
0,0,174.97705282,0,42.112540128,"0"
0,0,294.42002143,0,37.537461252,"0"
1,0,229.75322241,2,40.631871388,"0"
1,0,187.24240278,3,33.168756851,"0"
0,0,247.84445257,2,20.610706647,"0"
0,0,194.91024949,2,42.719774573,"0"
0,0,159.55002458,0,32.16500253,"0"
4,1,124.24789861,6,44.578500055,"1"
0,0,205.8658949,0,41.654211317,"0"
0,0,92.090542151,2,40.778888426,"0"
0,0,290.77260805,1,39.095476448,"0"
0,0,302.22641765,1,33.319061895,"0"
0,0,288.65624667,0,39.60580772,"0"
0,0,166.94856833,0,41.563839245,"0"
0,0,278.56500343,1,39.796560762,"0"
0,0,124.12146165,3,32.644529835,"0"
0,0,188.20102865,0,35.595750669,"0"
0,0,226.86114488,1,40.817309246,"0"
0,1,259.67720211,2,28.173645541,"0"
0,0,109.12119697,3,33.301762888,"0"
1,0,77.342597043,6,35.110448893,"0"
0,0,222.85871099,1,40.697418457,"0"
0,0,264.43150764,2,26.981363085,"0"
0,0,147.99011817,2,38.139021997,"0"
0,0,157.02632626,3,40.170618286,"0"
0,1,259.73346527,2,25.105086064,"0"
0,0,161.27602904,3,40.261962227,"0"
0,0,221.92531148,0,42.302907328,"0"
0,0,225.09229867,1,39.211937494,"0"
0,1,239.32163058,1,24.77798542,"0"
0,1,250.49100715,2,27.920661771,"0"
0,0,235.3710385,2,38.699746592,"0"
0,0,237.56224137,1,35.043100516,"0"
0,0,85.045754904,0,26.349131932,"0"
0,0,92.118875541,1,27.224985258,"0"
0,0,162.3840072,1,33.760305236,"0"
0,0,199.46979091,0,39.549873804,"0"
0,0,81.840250201,0,13.409995648,"0"
1,0,180.68015364,0,31.089120287,"1"
0,0,215.75086797,2,39.189141603,"0"
0,0,250.53988412,2,27.813291406,"0"
0,0,73.753383522,1,26.406331958,"0"
4,0,130.36036182,0,50.352998788,"1"
1,0,73.391797524,0,13.495367368,"0"
0,0,239.91840501,1,41.275208993,"0"
1,0,248.98067202,1,40.361852067,"0"
1,3,187.72218451,10,2.5943644469,"1"
0,0,152.20277687,3,41.62936282,"0"
0,0,172.68797976,0,34.549496477,"0"
0,0,95.181437553,1,37.582898412,"0"
0,0,88.934468851,5,34.9372716,"0"
0,0,174.36374815,3,41.256794683,"0"
1,0,98.820153684,5,34.020257191,"0"
0,0,151.59709716,2,37.753876623,"0"
0,0,182.48416421,1,35.150980788,"0"
0,0,79.21417248,0,26.521740538,"0"
0,0,166.19952717,2,37.814089094,"0"
0,0,165.78827835,0,31.163207005,"0"
0,0,228.61035912,1,43.12276156,"0"
1,0,219.24730717,1,40.874698522,"0"
0,0,91.951603506,1,37.692624384,"0"
0,0,189.43917118,2,43.168391726,"0"
3,5,141.70313333,0,45.354788696,"1"
0,0,81.223397569,1,25.942577765,"0"
0,1,202.52860351,0,15.823900056,"0"
0,0,156.41356965,3,40.611094331,"0"
0,0,99.704362118,1,36.692324058,"0"
0,0,184.31937605,2,40.894302088,"0"
0,0,66.244719761,0,13.783965436,"0"
0,0,200.50912433,0,42.387985513,"0"
0,0,151.95741818,0,38.181027322,"0"
0,0,208.49869628,0,41.358171066,"0"
0,0,157.8776807,2,41.350974526,"0"
0,0,165.07784739,2,41.239256279,"0"
0,1,268.39423798,1,26.248190692,"0"
0,0,150.91736328,0,37.236507841,"0"
2,4,172.43235473,0,47.795906106,"1"
0,1,164.60487057,0,39.601452126,"0"
0,0,218.53826063,2,40.315083491,"0"
0,1,116.89898988,1,44.065428782,"1"
0,0,92.1329084,0,36.256968747,"0"
0,0,175.60961458,2,38.093414639,"0"
1,0,227.65187783,2,38.518644882,"0"
0,0,62.416296878,0,15.028037471,"0"
0,1,260.91977587,2,27.057234292,"0"
0,0,80.355570586,0,35.039075366,"0"
0,0,171.21441633,1,43.17681901,"0"
0,0,99.560441868,1,37.394118746,"0"
1,0,116.4379076,0,35.38186329,"1"
0,0,140.44947135,0,27.689910704,"0"
0,0,153.0868546,0,40.296770712,"0"
0,0,230.41303519,0,42.666659574,"0"
0,0,205.4598874,0,41.979000667,"0"
0,0,108.38765771,1,38.121275069,"0"
0,0,169.68903889,1,36.034644558,"0"
0,0,94.248035718,0,38.662402273,"0"
0,1,212.75533106,0,16.626488981,"0"
0,0,97.198633924,1,35.945205753,"0"
0,0,204.70091689,0,42.618223461,"0"
0,0,177.27692791,1,35.302774108,"0"
0,0,167.85725585,2,42.633437183,"0"
0,0,174.20934404,2,40.584811501,"0"
0,1,209.29737626,0,15.734143681,"0"
0,0,161.88512635,0,38.637023919,"0"
0,0,101.85943871,1,37.816570803,"0"
0,0,235.20181946,1,43.691524423,"0"
0,0,78.813600281,0,16.727748096,"0"
0,0,79.030115608,0,26.521859522,"0"
0,0,200.3016025,0,42.094179105,"0"
2,4,112.51086544,3,36.021508666,"1"
0,0,68.328984239,0,13.665797689,"0"
0,0,186.6022388,2,40.959377082,"0"
0,0,121.56041992,1,27.902221607,"0"
0,0,116.72974546,1,37.999081526,"0"
0,0,119.60347765,1,29.011327721,"0"
0,0,157.72629076,0,37.065758884,"0"
0,0,227.41543842,0,40.183098571,"0"
0,1,210.92240343,3,41.264805515,"0"
0,0,150.20938052,0,39.072775661,"0"
0,0,109.03108797,1,36.501086508,"0"
0,0,69.199730766,0,15.778196676,"0"
0,0,55.044242521,0,15.396876659,"0"
0,0,177.0516476,1,39.475689602,"0"
0,0,170.19686736,0,40.251510027,"0"
0,0,172.36214796,2,36.489097213,"0"
0,0,150.08428711,1,43.144345509,"0"
0,0,129.524283,1,28.85081359,"0"
0,0,150.79985354,0,40.59278045,"0"
0,1,249.95493327,2,25.254771745,"0"
0,1,226.14698877,2,40.222182864,"0"
0,0,197.98631477,0,41.529096268,"0"
0,0,203.83930475,0,40.657779937,"0"
0,0,155.53689674,0,38.05331686,"0"
0,1,275.69580522,1,27.878257844,"0"
1,3,210.01226479,10,1.909225163,"1"
0,0,181.90982454,2,35.045596256,"0"
0,0,107.67343823,1,37.189551645,"0"
0,0,94.118968045,0,37.749933733,"0"
0,1,214.3529578,2,42.512000016,"0"
0,0,164.30091872,1,34.391907469,"0"
0,0,203.94158615,0,17.425633477,"0"
0,0,227.67776555,0,42.281702395,"0"
0,2,205.6506602,3,41.832674281,"0"
0,0,107.2948996,2,41.441548663,"1"
0,2,195.36525989,3,40.415598855,"0"
2,0,120.09014303,0,35.015748716,"1"
0,0,138.5666478,0,39.887562317,"0"
0,0,112.46778525,0,28.51781662,"0"
0,0,175.38672313,1,34.286250508,"0"
0,0,56.603895448,0,16.695828595,"0"
0,0,177.24755403,0,38.981210278,"0"
0,0,42.435279654,0,36.668617075,"0"
0,0,198.89704666,0,42.556362818,"0"
0,0,62.120909614,0,25.461614071,"0"
0,0,38.699227219,0,34.222246713,"0"
0,2,201.61229884,2,41.644794258,"0"
0,0,161.83323555,1,36.896099455,"0"
0,0,46.762906451,0,34.980371242,"0"
0,0,342.46805973,0,40.892388427,"0"
0,0,78.327767713,1,25.012020369,"0"
0,0,218.99369621,0,14.072353758,"0"
0,0,68.482694591,0,25.960455093,"0"
0,0,200.8607367,1,36.505271144,"0"
0,0,184.13495401,0,42.482374223,"0"
0,0,59.042703682,0,16.495080637,"0"
0,0,178.41118328,1,42.457644852,"0"
0,0,188.14935613,1,37.308536262,"0"
0,0,334.58120661,0,39.095566258,"0"
0,0,48.710053215,0,36.42433271,"0"
0,0,198.45117369,0,42.511975049,"0"
1,0,166.62473824,1,42.318899224,"0"
0,0,111.98065696,1,37.466977302,"0"
0,2,213.20965137,3,42.557829098,"0"
0,0,222.87464794,0,16.689490797,"0"
0,0,112.31499706,0,28.994312374,"0"
0,0,219.65893193,0,15.735934888,"0"
0,0,173.49413187,2,36.91389765,"0"
0,0,171.96329162,1,37.685892078,"0"
0,2,196.55422123,3,42.042706176,"0"
0,0,185.00543467,1,38.896039504,"0"
0,2,196.00883159,3,42.458581788,"0"
0,0,131.54243821,1,27.149898515,"0"
0,0,195.55580104,1,37.949593407,"0"
0,0,134.73402354,0,28.817515455,"0"
0,0,67.832041665,1,40.402705842,"0"
0,0,107.7099227,4,58.826929601,"1"
0,0,182.06846112,2,32.710204856,"1"
0,0,45.927166167,0,35.131092706,"0"
0,0,174.63534866,1,37.447384006,"0"
0,0,327.49235981,0,41.212640823,"0"
0,0,244.09766996,4,36.131175776,"0"
0,0,198.12333421,0,35.577239252,"0"
0,0,182.66477215,0,36.955917364,"0"
0,0,110.94310953,1,30.699303019,"0"
0,1,220.60253506,4,41.857415928,"0"
0,1,210.50181736,3,42.967511635,"0"
0,1,212.01540583,3,40.131815447,"0"
0,0,333.04631226,0,39.294720942,"0"
0,1,183.37345235,2,40.779848704,"0"
0,1,216.6666372,2,40.410051409,"0"
0,1,210.18900524,3,41.336626731,"0"
0,0,355.80603077,0,41.883071254,"0"
0,0,62.806810713,0,40.22961403,"0"
0,0,191.86611752,1,35.647442566,"0"
0,0,252.37103693,3,34.62775217,"0"
0,0,45.14448683,0,36.062827417,"0"
0,1,206.64707856,3,41.276637124,"0"
0,0,228.80200737,0,32.681999348,"0"
0,0,70.024704689,0,41.861646853,"0"
0,0,243.29543026,0,30.938977447,"0"
0,0,234.02397511,0,29.69634581,"0"
0,0,179.71924547,0,38.600764985,"0"
0,0,350.61952731,0,38.669072838,"0"
0,0,64.378792887,1,40.234871193,"0"
0,0,152.24542792,0,21.862938911,"1"
0,0,50.419594354,0,33.416148272,"0"
0,0,56.127339168,0,33.676739548,"0"
0,0,185.35937208,0,38.355094886,"0"
1,0,195.5596417,2,23.01985524,"0"
0,0,250.00328319,2,34.322285071,"0"
0,0,349.69439938,0,40.107031361,"0"
0,0,267.92092198,0,32.747593119,"0"
0,0,182.72889478,0,37.405509575,"0"
0,0,49.746202815,0,36.501009332,"0"
0,0,245.52325495,3,37.071332797,"0"
0,0,351.02575198,0,40.178651378,"0"
0,0,197.51668389,0,43.458327417,"1"
0,0,240.23287537,3,35.691542689,"0"
0,1,214.73116034,1,43.847543717,"1"
0,0,195.36338382,2,25.59242395,"0"
0,0,203.70805458,1,22.432132089,"0"
1,0,238.21147988,0,31.622843542,"0"
0,0,248.1703603,0,31.85939856,"0"
0,6,235.63790564,2,114.0505277,"1"
0,0,63.901676947,1,40.594851726,"0"
0,0,260.08148423,2,36.393348123,"0"
0,0,202.1125682,2,25.196524185,"0"
0,0,148.13723935,0,34.302973903,"0"
0,0,192.35167019,2,23.873408822,"0"
0,0,251.9567829,3,34.883410942,"0"
0,0,249.8265925,0,31.427582447,"0"
0,0,156.03392791,0,36.311407672,"0"
0,0,62.858669659,1,41.788492175,"0"
0,1,212.99272796,0,62.801732089,"1"
0,0,230.39857646,0,31.369739388,"0"
0,0,180.84781496,1,23.820415335,"0"
0,0,190.67667138,0,40.239609635,"0"
0,0,55.109850313,0,41.295400304,"0"
0,0,197.86549208,0,32.567856908,"0"
0,0,148.73318489,0,35.89492543,"0"
0,0,61.178335051,1,40.329542416,"0"
0,0,73.656853928,1,41.939496061,"0"
0,0,191.97555843,2,24.985362469,"0"
1,0,185.31494511,0,35.059163233,"0"
0,0,149.88112894,0,35.582788826,"0"
0,0,172.76788802,2,25.312841634,"0"
0,0,149.80279545,0,47.915112415,"1"
0,0,137.6353734,0,46.701585238,"1"
0,0,245.89544438,0,29.622368686,"0"
0,0,237.34429659,0,29.294487897,"0"
0,0,181.96240081,0,43.730031852,"1"
1,0,167.66450863,0,31.805596283,"0"
0,1,193.6861891,0,38.578992713,"0"
0,0,238.87412923,1,1.0289309682,"1"
0,0,190.34457453,1,25.053533525,"0"
0,0,151.25694622,0,35.43199305,"0"
0,0,197.45242891,2,25.360557346,"0"
1,0,176.12388138,0,31.737478202,"0"
0,0,198.0997869,0,40.204874501,"0"
0,0,185.19383656,0,33.217961697,"0"
1,0,179.06935574,0,32.041133968,"0"
0,0,139.4367339,0,35.459160501,"0"
0,1,203.13996827,0,40.138090445,"0"
0,0,183.7992158,0,35.552486358,"0"
1,0,178.7809596,0,34.521450249,"0"
0,0,153.82654377,0,36.099926976,"0"
0,0,178.76739355,0,33.199310594,"0"
0,1,183.52005671,0,39.389156556,"0"
0,0,328.19889377,4,40.799921408,"0"
0,0,184.53758909,1,24.374481112,"0"
0,0,198.44841872,0,39.55593621,"0"
0,0,150.80439683,0,37.308013074,"0"
0,0,188.14041683,0,38.085328131,"0"
0,0,143.1288344,0,35.337545404,"0"
0,0,305.81241924,4,42.930339471,"0"
0,0,313.6709263,0,15.629937413,"0"
0,0,152.10227147,0,36.90999415,"0"
1,0,298.64853168,0,16.5302805,"0"
0,0,316.60444181,3,41.723899221,"0"
1,0,186.5429439,0,35.400021279,"0"
0,0,305.78609895,0,12.935687689,"0"
0,0,211.6988199,1,39.922586879,"0"
0,0,318.05545926,0,15.078011146,"0"
0,0,156.78306895,0,34.416519814,"0"
0,0,201.73637289,0,40.456009873,"0"
1,0,197.43206905,0,32.514768714,"0"
0,0,210.20396948,0,40.439555696,"0"
0,0,144.62241831,0,36.776263557,"0"
0,0,292.13598502,4,40.772058491,"0"
0,0,304.98288407,3,43.363624328,"0"
0,2,202.15154595,0,34.908631723,"1"
0,0,187.13281076,0,36.968814443,"0"
0,0,325.28419315,0,16.101434141,"0"
0,0,180.60887818,0,42.071645383,"1"
0,0,189.09937822,1,43.258778977,"1"
0,0,317.92478397,0,14.853341066,"0"
0,0,327.74375515,4,43.80929207,"0"
0,0,326.06798565,5,12.386741311,"1"
0,0,209.89769417,1,39.946385352,"0"
0,0,201.43027015,1,43.195193566,"0"
0,0,194.34632446,1,43.205910577,"0"
0,0,208.52292444,0,39.75171656,"0"
0,0,183.48181171,1,39.864738809,"0"
