"","DELINQ","DEROG","NINQ","CLAGE","BAD","DEBTINC"
"2163",2,0,2,82.708309337,"1",36.947798216
"2164",0,1,1,345.54310649,"0",15.761919171
"2165",0,0,2,179.127926,"0",29.549283511
"2166",0,0,2,165.33333333,"1",NA
"2167",3,1,3,179.97707017,"0",37.428937524
"2168",0,0,0,261.18963685,"0",28.953067713
"2169",0,0,0,137.70778301,"0",36.801624728
"2170",0,1,6,149.93529399,"0",38.929265887
"2171",0,0,1,20.759215295,"0",42.009390078
"2172",0,3,1,71.44366499,"0",24.470299986
"2173",2,2,3,234.02181639,"1",19.089300996
"2174",0,0,3,125.38544605,"0",36.229863857
"2175",0,0,0,268.10759246,"0",36.158718102
"2176",1,1,1,165.03026745,"0",30.444839071
"2177",0,0,2,163.13185891,"0",40.943866269
"2178",0,0,0,145.96234363,"0",39.244669483
"2179",1,1,2,108.21700943,"0",31.613929557
"2180",1,0,1,180.94510639,"0",33.900056418
"2181",0,0,1,159.61701999,"0",40.752980373
"2182",2,1,1,182.69566963,"0",35.51267298
"2183",0,0,0,250.56135691,"0",34.913793441
"2184",0,0,0,239.74372086,"0",41.077117828
"2185",0,0,0,258.62150111,"0",29.330142054
"2186",0,0,2,202.46588178,"0",42.814734648
"2187",0,0,0,300.57942292,"0",28.118296895
"2188",1,1,1,114.96849873,"0",38.319425851
"2189",0,0,0,263.93117074,"0",29.96620202
"2190",1,1,1,297.9070847,"0",35.364139723
"2191",0,0,3,211.87694515,"0",38.104208119
"2192",1,0,0,98.417753249,"0",39.294102796
"2193",0,0,1,130.77656998,"0",33.539887477
"2194",0,1,0,145.2,"1",NA
"2195",0,0,0,250.63333333,"1",NA
"2196",0,0,5,276.06666667,"0",NA
"2197",0,0,2,153.16666667,"0",NA
"2198",2,0,4,105.5,"1",NA
"2199",4,0,2,127.8,"1",NA
"2200",1,0,3,238.4,"1",NA
"2201",4,6,6,227.26666667,"1",NA
"2202",0,0,1,174.50640819,"0",36.010891518
"2203",0,0,0,290.31077491,"0",34.69906743
"2204",0,0,0,147.35531256,"0",28.522553371
"2205",0,0,3,209.46059432,"0",39.521844526
"2206",0,0,4,268.58679992,"0",42.692396714
"2207",0,0,1,188.26097281,"0",31.63052886
"2208",1,0,0,348.66949199,"0",39.550703015
"2209",1,0,0,183.26200947,"0",31.486796668
"2210",0,0,3,209.12994572,"0",37.714107061
"2211",0,0,3,238.62182004,"0",31.552706969
"2212",0,0,0,115.32388361,"0",36.85085748
"2213",0,0,1,114.8430305,"0",26.3251112
"2214",1,1,1,101.79352327,"0",32.66950311
"2215",0,0,0,84.417030462,"0",3.2650833872
"2216",2,0,0,185.33850577,"0",35.549808739
"2217",0,0,0,263.96101511,"0",36.438466265
"2218",2,0,1,146.71874245,"0",33.747115834
"2219",2,1,1,194.27383376,"0",37.134421937
"2220",0,0,1,245.60569562,"0",43.396204585
"2221",2,0,0,399.35570145,"0",21.260894854
"2222",1,0,0,107.9131329,"0",36.327022401
"2223",0,0,1,125.76666667,"0",NA
"2224",0,0,0,193.76666667,"0",NA
"2225",1,8,0,230.3,"1",NA
"2226",0,0,0,398.8,"1",NA
"2227",0,0,3,201.83559082,"0",39.666054406
"2228",0,0,0,209.04311656,"0",36.088037065
"2229",1,0,0,269.62871093,"0",28.17242611
"2230",0,0,0,148.06729076,"0",41.612898979
"2231",0,2,1,362.51225026,"0",14.26712754
"2232",1,0,3,199.69861743,"0",42.319518305
"2233",0,0,2,174.34778761,"0",27.969137978
"2234",0,0,2,111.00781887,"0",38.773136983
"2235",0,0,4,255.37875694,"0",41.625398584
"2236",0,0,0,302.20191511,"0",16.778576691
"2237",0,0,1,259.73311697,"0",35.310217008
"2238",1,0,1,268.83333333,"0",NA
"2239",2,0,0,181.72253428,"0",32.652022631
"2240",0,0,1,144.53360587,"0",38.781048258
"2241",1,1,1,84.417030462,"0",35.188159859
"2242",0,0,1,171.94583874,"0",41.960105913
"2243",3,0,0,181.30579978,"1",39.272466343
"2244",0,0,2,201.04240208,"0",43.471677292
"2245",0,0,0,66.723946838,"0",36.516532499
"2246",0,0,0,215.61201633,"0",40.304301343
"2247",0,0,0,167.43333333,"1",NA
"2248",0,0,2,231.9014789,"0",26.702473442
"2249",0,0,2,73.455765867,"0",28.709192906
"2250",0,0,1,154.75212087,"0",39.389908828
"2251",0,0,0,103.69281836,"0",36.665318539
"2252",1,0,0,101.56666667,"1",NA
"2253",3,2,3,182.18025649,"0",37.073413461
"2254",0,0,4,135.33270363,"0",29.409524029
"2255",0,0,0,133.54201413,"0",22.964772727
"2256",0,0,0,176.95253246,"0",34.596837528
"2257",0,0,2,75.892415281,"0",36.395366326
"2258",0,0,2,65.000742252,"0",30.268368849
"2259",0,0,1,181.40485044,"0",34.315437212
"2260",0,0,5,271.65672425,"0",40.561983645
"2261",2,0,0,155.81528651,"0",29.556366385
"2262",0,0,0,308.10854035,"0",29.482527873
"2263",1,0,0,171.95341056,"0",32.843504905
"2264",0,0,0,179.44333226,"0",37.705159171
"2265",0,0,3,195.04218544,"0",43.335346713
"2266",0,0,0,250.32958449,"0",30.971730126
"2267",2,1,0,347.96666667,"0",NA
"2268",0,0,3,108.01914173,"0",37.846648093
"2269",1,1,1,169.00541019,"0",21.532897095
"2270",0,0,2,221.22314273,"0",41.482142965
"2271",2,0,0,159.25249684,"0",42.305239736
"2272",0,0,0,183.10936064,"0",22.643395545
"2273",0,0,1,73.075238088,"0",34.2526057
"2274",0,0,0,296.33333333,"0",NA
"2275",0,0,1,91.266666667,"1",NA
"2276",0,0,2,108.79023328,"0",40.990703819
"2277",0,0,1,76.933122961,"0",30.422429425
"2278",0,0,0,303.68822972,"0",27.869079212
"2279",0,0,0,259.10302278,"0",29.479662342
"2280",0,0,0,316.03624437,"0",26.166013822
"2281",0,0,0,105.66623421,"0",20.333155595
"2282",0,0,0,68.583689736,"0",36.839422636
"2283",0,0,10,230.45755435,"0",33.383314175
"2284",3,0,1,111.6,"1",NA
"2285",0,0,3,217.24212905,"0",40.827344633
"2286",0,0,0,295.72131731,"0",29.966602425
"2287",0,0,0,135.94862249,"0",27.194107012
"2288",3,1,1,120.78139621,"1",23.20471329
"2289",1,1,1,173.87586768,"0",20.682377402
"2290",1,1,1,105.74964198,"0",NA
"2291",2,0,0,134.63357916,"1",39.196149463
"2292",2,0,0,209.47991026,"1",35.774891787
"2293",0,0,0,239.08369595,"0",19.626149514
"2294",0,0,0,111.8099755,"0",39.008508115
"2295",0,0,5,142.03790337,"0",34.122753508
"2296",0,0,0,83.062468192,"0",42.403634209
"2297",1,2,0,176.53032737,"1",24.393714522
"2298",0,0,0,284.49690358,"0",31.164149986
"2299",0,0,3,239.77323213,"0",42.236189141
"2300",0,0,0,182.40075506,"0",21.296075321
"2301",1,0,4,192.48231602,"0",41.176711827
"2302",0,0,0,153.08755553,"0",40.195306935
"2303",0,0,1,120.7,"0",NA
"2304",0,0,0,71.550477459,"0",34.75170874
"2305",0,0,1,297.9070847,"0",25.940710954
"2306",2,0,0,180.18742244,"0",33.351870253
"2307",6,2,5,111.58860329,"1",91.612599977
"2308",0,0,0,210.20212954,"0",41.011001372
"2309",0,0,2,242.94051409,"0",32.175036059
"2310",0,0,0,90.273079432,"1",41.693377223
"2311",0,2,0,69.268409144,"0",23.916346606
"2312",1,0,0,341.64350174,"0",40.107659088
"2313",0,0,0,146.29617189,"1",38.394222444
"2314",0,0,1,278.30142446,"1",43.313200229
"2315",0,0,0,145.79410614,"0",40.114411439
"2316",0,0,0,234.94895108,"0",30.951437369
"2317",0,0,0,223.88104,"0",36.753652674
"2318",0,2,0,183.60866723,"0",26.431314522
"2319",0,0,0,235.68096702,"0",33.770037533
"2320",0,0,1,153.73539865,"0",29.964687389
"2321",1,1,1,105.74964198,"0",24.371050483
"2322",1,1,1,95.94866523,"0",34.166345197
"2323",0,0,0,254.25961308,"0",28.885618182
"2324",0,0,1,259.81328323,"0",23.735216156
"2325",0,1,0,255.96142794,"0",35.453810357
"2326",0,0,2,186.99935879,"0",25.81001106
"2327",0,0,2,342.06666667,"1",NA
"2328",1,1,1,122.60405287,"0",25.689710943
"2329",0,0,0,169.44834174,"0",34.130768601
"2330",0,0,0,69.823553128,"0",41.637058771
"2331",0,0,0,107.53333333,"0",NA
"2332",0,0,0,116.33768431,"0",28.296734839
"2333",1,1,1,218.53926573,"1",NA
"2334",1,1,1,218.53926573,"1",NA
"2335",1,0,0,107.36666667,"0",NA
"2336",0,0,1,115.6,"0",NA
"2337",1,0,3,117.66666667,"0",NA
"2338",1,0,3,248.6,"0",NA
"2339",0,0,1,255.66666667,"0",NA
"2340",0,1,1,281.06666667,"0",NA
"2341",0,0,0,174.43333333,"1",NA
"2342",3,0,1,109.56666667,"1",NA
"2343",1,0,1,171.43333333,"1",NA
"2344",0,1,4,188.66666667,"1",NA
"2345",1,0,1,145.06666667,"1",NA
"2346",3,3,2,205.96666667,"1",NA
"2347",0,0,1,204.40944332,"0",28.364798507
"2348",0,0,1,200.15536564,"0",20.116982025
"2349",0,0,1,257.22632505,"0",33.903063818
"2350",1,0,2,135.76848539,"0",29.448045527
"2351",0,0,2,211.10255212,"0",42.254580037
"2352",0,0,3,215.98589471,"0",37.148691731
"2353",7,0,0,184.61319091,"1",18.194280421
"2354",0,0,4,105.77172611,"0",37.458280401
"2355",0,0,0,301.56399129,"0",29.17813328
"2356",0,0,1,110.20635054,"0",19.187914011
"2357",0,0,4,130.34246718,"1",34.792831648
"2358",0,0,0,194.63461729,"0",22.023264648
"2359",0,0,0,237.68227828,"0",33.089017513
"2360",0,0,12,0,"1",NA
"2361",0,0,0,199.53304804,"0",25.092147219
"2362",0,0,1,151.4710746,"0",42.282137884
"2363",2,0,0,134.3555745,"0",31.98051047
"2364",0,0,4,134.99325176,"0",29.778946076
"2365",0,0,1,276.54991315,"0",36.599391114
"2366",1,1,1,398.8,"0",27.735204056
"2367",0,0,2,174.5911708,"1",50.276214936
"2368",0,0,3,178.33902633,"0",27.541140882
"2369",0,0,4,123.66357507,"0",30.635348147
"2370",0,0,2,76.431213214,"0",31.041183878
"2371",1,1,2,82.99126514,"0",33.215104024
"2372",0,0,0,209.05180452,"0",39.64882408
"2373",0,0,0,196.1321341,"0",23.773201872
"2374",1,0,0,219.67280084,"1",34.639961398
"2375",0,0,2,106.98389551,"0",29.057908417
"2376",0,0,10,232.35332303,"0",36.470707024
"2377",0,0,3,238.26434622,"0",32.13676623
"2378",0,0,0,139.98397675,"1",43.797459562
"2379",1,1,1,194.84216401,"1",24.701641997
"2380",1,1,2,255.68764844,"0",38.746759787
"2381",1,1,1,218.53926573,"0",24.835957923
"2382",0,0,2,137.84110526,"0",40.289761298
"2383",0,0,1,127.06000805,"0",31.338764479
"2384",0,0,1,130.16751478,"0",27.172964706
"2385",3,1,0,62.9,"1",NA
"2386",0,0,0,260.08494491,"0",28.839933481
"2387",0,0,3,144.99929699,"0",30.130636379
"2388",0,0,0,262.30674029,"0",30.933678393
"2389",0,0,3,253.59245092,"0",30.686218746
"2390",0,0,0,297.9070847,"0",3.9608594999
"2391",0,0,1,145.10187268,"0",34.429631976
"2392",0,0,0,205.6830398,"0",20.989811835
"2393",0,0,0,115.13688503,"0",28.738343193
"2394",1,0,2,333.83333333,"0",NA
"2395",0,1,1,103.5,"0",NA
"2396",0,0,2,320.63333333,"1",NA
"2397",0,1,6,155.14316084,"0",40.50295999
"2398",0,0,0,220.89922098,"0",39.877500773
"2399",0,0,1,190.75304367,"0",40.778142317
"2400",0,0,0,314.4683435,"0",27.608918922
"2401",1,1,2,82.066405167,"0",32.76978633
"2402",2,0,1,133.37810853,"0",35.716612111
"2403",1,1,1,122.60405287,"0",35.311170918
"2404",0,0,0,255.71956727,"0",23.062913802
"2405",0,0,0,217.27719188,"0",34.095384038
"2406",0,0,2,244.83986415,"0",32.647541118
"2407",2,0,0,137.59782329,"0",41.613325222
"2408",0,0,3,83.2,"0",NA
"2409",0,0,1,262.07916362,"0",21.981066452
"2410",1,0,1,285.20006197,"0",28.171651103
"2411",0,0,1,169.34664702,"0",42.791632518
"2412",0,0,0,218.53926573,"0",2.553521964
"2413",0,0,0,193.70205076,"0",36.262691334
"2414",0,0,0,120.95551442,"0",21.11871262
"2415",0,0,0,114.41203294,"0",21.46972396
"2416",0,0,0,171.6224654,"0",36.555188948
"2417",0,0,0,295.79211095,"0",30.303766952
"2418",0,0,2,132.6602719,"0",39.686959105
"2419",0,0,4,121.74760077,"0",29.30354901
"2420",0,0,1,109.33079808,"0",40.871987202
"2421",0,0,1,121.298029,"0",24.761899592
"2422",1,0,0,341.50155908,"0",39.435496901
"2423",0,0,3,118.74648606,"0",29.571263376
"2424",0,2,0,176.418283,"0",27.644954624
"2425",0,0,0,94.38539454,"0",40.136054213
"2426",0,0,1,284.51696603,"0",32.911384663
"2427",0,0,0,179.34102702,"0",35.852863711
"2428",0,0,1,104.40459654,"0",24.35085757
"2429",0,0,0,174.67690038,"0",27.191720909
"2430",0,0,2,85.748149115,"0",31.547811669
"2431",0,0,0,178.93616767,"0",27.062233476
"2432",1,1,2,89.856577087,"0",33.474513805
"2433",0,0,2,163.99161436,"0",41.492816338
"2434",0,0,1,123.21810499,"0",18.324935276
"2435",0,0,2,233.39727318,"0",31.316415415
"2436",1,8,0,220.91726199,"1",47.914521113
"2437",0,0,0,177.86666667,"1",NA
"2438",0,0,0,178.6,"0",NA
"2439",2,0,0,384.5,"1",NA
"2440",0,0,2,166.84639629,"0",27.527227051
"2441",0,0,1,24.955529607,"0",39.103725167
"2442",1,1,1,248.48194525,"0",24.539945806
"2443",1,1,1,94.36324735,"0",32.605000982
"2444",0,0,10,250.45228937,"0",36.876234534
"2445",0,0,0,254.66452576,"0",38.724679607
"2446",0,0,0,237.59925433,"0",34.883435314
"2447",0,0,0,118.97606272,"0",25.963060686
"2448",0,0,0,259.74689056,"0",30.568713386
"2449",0,0,0,228.56035401,"0",34.124242283
"2450",0,0,0,135.84837377,"0",24.684137856
"2451",0,0,2,107.12103915,"0",41.932036627
"2452",1,1,1,84.417030462,"0",25.192869401
"2453",0,0,2,146.86666667,"1",NA
"2454",1,0,0,266.83333333,"0",NA
"2455",0,0,0,236.50811644,"0",30.181217161
"2456",0,0,1,122.11663939,"0",20.82876656
"2457",0,0,0,260.89153319,"0",28.1898371
"2458",0,0,1,80.706197627,"0",34.529550086
"2459",0,0,0,126.73042833,"1",36.46319167
"2460",0,1,3,93.333333333,"1",NA
"2461",1,0,1,344.28202028,"0",33.974281202
"2462",0,0,0,317.24400167,"0",17.617908723
"2463",0,0,0,182.88257536,"0",32.224452406
"2464",0,0,1,164.29505001,"0",41.546002515
"2465",1,1,1,248.48194525,"0",35.890562469
"2466",0,0,0,148.35522113,"0",42.033084871
"2467",0,0,0,286.30181489,"0",28.638062771
"2468",0,0,0,237.83915914,"0",31.25670012
"2469",1,1,2,257.04754426,"0",39.832079025
"2470",1,0,2,87.431226279,"0",29.404935156
"2471",0,0,2,193.68506884,"0",34.542533238
"2472",0,0,0,86.641823326,"0",23.397362241
"2473",0,0,0,169.98530778,"1",35.635393849
"2474",0,0,0,163.4989942,"1",35.428415656
"2475",1,1,1,114.96849873,"0",24.595377852
"2476",0,0,0,302.652472,"0",18.423923816
"2477",0,2,0,189.56390632,"0",29.417708768
"2478",0,0,0,222.81508892,"0",40.524796869
"2479",1,0,0,67.038031911,"1",40.317434429
"2480",0,0,3,166.49606529,"0",29.316710061
"2481",0,0,2,71.420815089,"0",29.151698162
"2482",0,0,0,120.82737185,"0",25.27620451
"2483",0,0,2,76.914717556,"0",30.69643481
"2484",0,0,1,106.65751886,"0",25.197806875
"2485",0,0,1,245.67057762,"0",23.112289816
"2486",1,0,0,273.60251714,"0",26.84247974
"2487",0,3,0,78.687519875,"0",25.430314939
"2488",0,0,0,87.466666667,"1",NA
"2489",1,1,1,84.417030462,"0",34.478073974
"2490",1,1,0,148.42324633,"0",31.770101546
"2491",0,0,0,277.79408675,"0",23.705359284
"2492",0,2,0,88.754574794,"0",24.224695417
"2493",0,0,2,321.40837406,"0",35.240741305
"2494",1,0,3,94.971595989,"0",30.920501687
"2495",0,0,0,184.77721416,"0",34.483990385
"2496",0,0,0,240.86344144,"0",34.532496085
"2497",0,0,0,191.17794146,"0",36.64708052
"2498",1,1,1,105.74964198,"1",NA
"2499",0,1,2,242.55236799,"0",29.819634389
"2500",4,0,2,185.43333333,"1",NA
"2501",4,0,1,339.7,"0",NA
"2502",3,0,1,51.666666667,"0",NA
"2503",0,1,2,107.53333333,"0",NA
"2504",0,0,0,162.02394644,"0",42.897162114
"2505",0,0,0,214.42620557,"0",34.751158347
"2506",0,1,2,126.49380515,"0",28.394817363
"2507",0,0,0,249.24880458,"0",21.009280887
"2508",0,0,1,269.71854827,"0",38.507887732
"2509",1,1,1,113.89796663,"0",27.108081708
"2510",0,0,3,127.16522994,"0",38.953722682
"2511",0,0,2,30.009474259,"0",39.080207117
"2512",0,0,1,329.76021459,"0",36.745013007
"2513",0,0,0,91.005539849,"0",19.240351261
"2514",0,0,2,81.314818639,"0",33.981408348
"2515",0,0,1,121.06495368,"0",22.576823939
"2516",0,0,1,133.93050973,"0",35.547407219
"2517",0,0,3,243.99793481,"0",29.048020616
"2518",0,3,0,129.96775559,"1",3.0161414514
"2519",1,0,5,122.08949983,"1",43.06260476
"2520",2,0,0,170.76666667,"0",NA
"2521",0,0,1,125.03135342,"0",26.343855653
"2522",0,0,1,173.01078502,"0",41.583529165
"2523",0,0,0,279.24075144,"0",36.19837544
"2524",1,1,1,155.44545292,"0",33.135696766
"2525",0,0,1,313.77973109,"0",27.751942776
"2526",0,0,2,194.11317353,"0",41.329763904
"2527",0,0,0,103.10650454,"1",39.840875348
"2528",0,0,0,288.58189104,"0",28.275562841
"2529",0,0,0,91.074218176,"0",21.620580277
"2530",0,0,2,156.33174453,"0",28.164440536
"2531",0,0,0,105.67597798,"0",27.473814727
"2532",0,0,4,134.85999691,"0",29.535058556
"2533",0,0,5,119.08311639,"0",36.360597073
"2534",0,0,0,153.69186903,"0",30.900915596
"2535",0,0,0,267.8272583,"0",28.420293345
"2536",0,0,5,275.28311554,"0",39.323885122
"2537",0,0,0,110.05673141,"0",28.802398701
"2538",2,3,1,206.51873487,"1",43.762930265
"2539",0,0,1,114.85553461,"0",22.957291799
"2540",0,2,0,83.466086341,"0",22.553039619
"2541",1,1,1,218.53926573,"0",27.573736504
"2542",0,0,0,233.67873071,"0",33.550265214
"2543",0,0,1,239.02367545,"0",38.171623527
"2544",1,1,1,398.8,"1",NA
"2545",0,3,1,188.50167197,"0",26.5682704
"2546",0,0,0,305.91507573,"0",29.653563484
"2547",1,0,1,152.79769083,"0",34.250266185
"2548",0,0,0,110,"1",NA
"2549",0,0,1,138.16666667,"1",NA
"2550",0,1,0,108.53333333,"1",NA
"2551",0,1,1,135.3,"1",NA
"2552",0,2,1,14.6,"1",NA
"2553",1,1,2,62.3,"1",NA
"2554",0,1,0,122.23314815,"1",NA
"2555",3,0,1,107.66666667,"1",NA
"2556",0,0,1,174.03329961,"1",NA
"2557",0,0,1,247.58424908,"1",NA
"2558",1,0,0,55.966666667,"1",NA
"2559",0,0,1,63.7,"1",NA
"2560",0,0,0,266.93333333,"1",NA
"2561",0,0,0,207.23333333,"1",NA
"2562",1,0,2,120.6,"1",NA
"2563",0,0,0,66.133333333,"1",NA
"2564",4,0,1,97.666666667,"1",NA
"2565",0,0,0,171.3,"1",NA
"2566",1,2,1,91.266666667,"1",NA
"2567",2,0,0,136.46666667,"1",NA
"2568",0,0,2,75.4,"1",NA
"2569",1,1,1,84.417030462,"1",NA
"2570",0,0,4,170.7,"1",NA
"2571",1,0,7,186.86666667,"1",NA
"2572",1,0,2,9.1,"1",NA
"2573",1,0,0,20.166666667,"1",NA
"2574",5,0,1,275.5,"1",NA
"2575",0,0,1,118.16666667,"1",NA
"2576",0,0,1,114.86666667,"1",NA
"2577",1,1,1,146.29617189,"1",NA
"2578",0,0,0,322.6,"0",NA
"2579",0,0,0,323.63333333,"0",NA
"2580",0,0,2,130.86666667,"0",NA
"2581",0,0,0,304.36666667,"0",NA
"2582",0,0,1,238.4,"0",NA
"2583",0,0,0,239.5,"0",NA
"2584",0,0,2,86.266666667,"0",NA
"2585",2,0,1,289,"0",NA
"2586",0,0,2,273.93333333,"0",NA
"2587",0,0,0,223.20307018,"0",NA
"2588",0,0,0,247.56666667,"0",NA
"2589",0,0,1,186.7,"0",NA
"2590",0,0,0,120.3,"0",NA
"2591",0,0,1,114.96849873,"0",NA
"2592",0,0,2,300.26666667,"0",NA
"2593",0,0,0,181.6,"0",NA
"2594",0,0,1,137,"0",NA
"2595",3,0,1,142,"0",NA
"2596",0,0,0,289.16666667,"0",NA
"2597",0,0,2,133.93333333,"0",NA
"2598",0,0,1,244.76666667,"0",NA
"2599",0,0,1,147.1,"0",NA
"2600",0,0,0,160.3,"0",NA
"2601",0,0,1,207.96666667,"0",NA
"2602",3,0,1,263.16666667,"0",NA
"2603",1,1,3,115.66666667,"0",NA
"2604",0,0,0,247.1,"0",NA
"2605",0,0,0,128.86666667,"0",NA
"2606",0,0,0,202.96666667,"0",NA
"2607",0,0,1,282.16666667,"0",NA
"2608",0,0,0,211.03333333,"0",NA
"2609",5,1,0,249.53333333,"1",NA
"2610",0,0,0,218.30497768,"0",34.24246473
"2611",4,3,1,206.96666667,"1",NA
"2612",0,0,0,114.6,"1",NA
"2613",2,3,1,105.5,"1",NA
"2614",1,0,0,75.333333333,"1",NA
"2615",2,0,0,154.2,"1",NA
"2616",5,7,0,144.86666667,"1",NA
"2617",1,0,1,255.66666667,"1",NA
"2618",0,1,0,91.266666667,"1",NA
"2619",1,0,0,142,"1",NA
"2620",3,0,1,118.66666667,"1",NA
"2621",1,0,17,105.46666667,"1",NA
"2622",2,0,2,205.93333333,"1",NA
"2623",0,7,3,268.83333333,"1",NA
"2624",3,0,0,109.56666667,"1",NA
"2625",0,0,2,111.6,"1",NA
"2626",3,1,0,136.96666667,"1",NA
"2627",3,8,11,135.93333333,"1",NA
"2628",0,8,4,259.73333333,"1",NA
"2629",0,4,2,74.066666667,"1",NA
"2630",1,0,1,145.1,"1",NA
"2631",5,1,1,73.1,"1",NA
"2632",5,0,10,122.73333333,"1",NA
"2633",3,1,1,134.26666667,"1",NA
"2634",6,0,0,225.63333333,"1",NA
"2635",0,0,3,385.5,"1",NA
"2636",1,3,0,221.16666667,"1",NA
"2637",0,0,2,11.7,"1",NA
"2638",0,0,1,186.66666667,"1",NA
"2639",0,0,4,132.42191904,"0",35.348485897
"2640",1,0,1,198.83120375,"0",32.012392305
"2641",0,0,0,341.50208471,"0",39.996710402
"2642",0,0,3,133.78758095,"0",31.486460831
"2643",0,0,2,98.139893685,"0",36.237233671
"2644",0,0,2,82.948973217,"0",34.317240799
"2645",0,0,0,297.9070847,"0",1.920694367
"2646",0,0,1,256.0038054,"0",42.581948931
"2647",0,0,4,124.45053234,"0",28.558183481
"2648",2,0,0,166.08501799,"0",35.033102504
"2649",0,0,0,268.4203579,"0",28.13158042
"2650",0,0,0,248.18841905,"0",30.080158196
"2651",0,0,0,160.1036,"0",41.007363531
"2652",0,0,9,91.715292521,"1",39.070153046
"2653",4,0,1,350.96116447,"0",34.055847665
"2654",0,0,2,81.964151286,"0",36.461210536
"2655",0,0,2,80.772149906,"0",34.475596781
"2656",0,0,0,180.52329284,"0",36.377182949
"2657",0,0,1,119.67249086,"0",21.418227456
"2658",0,0,1,86.894929919,"0",38.850348541
"2659",0,0,0,144.52964999,"0",36.371704029
"2660",1,1,1,122.56666667,"1",NA
"2661",0,0,0,174.32656084,"0",1.6035079777
"2662",0,0,2,104.18324735,"0",29.141862813
"2663",0,0,0,84.417030462,"1",NA
"2664",0,0,0,111.39938495,"0",26.062043252
"2665",0,0,2,127.12214723,"0",37.957103675
"2666",0,1,1,279.94798859,"0",37.180947854
"2667",0,0,4,129.53731519,"0",36.776212768
"2668",0,0,0,79.757390313,"0",41.447331871
"2669",0,0,1,86.716593393,"0",29.321754466
"2670",0,0,0,135.97527671,"0",25.861812336
"2671",0,0,0,134.5043482,"0",29.383996531
"2672",0,1,1,95.599100855,"0",28.505590561
"2673",1,1,1,81.954054827,"0",33.534708383
"2674",0,0,1,194.44346565,"0",42.245940745
"2675",0,0,1,198.07538071,"0",31.545842659
"2676",0,1,3,127.86666667,"1",NA
"2677",0,0,0,323.10200419,"0",40.252928754
"2678",0,1,2,105.74964198,"0",27.375269408
"2679",0,0,0,120.13670832,"0",27.616333832
"2680",0,0,4,147.94667979,"0",27.961550213
"2681",0,0,0,196.69969558,"0",22.383856558
"2682",0,0,0,254.35602009,"0",28.815035637
"2683",0,0,0,137.38937273,"0",36.44647661
"2684",0,0,0,295.49573298,"0",29.609920041
"2685",0,0,1,265.39531284,"0",38.500796453
"2686",0,0,2,91.743482377,"0",31.114929746
"2687",0,0,0,218.53926573,"0",3.6889584957
"2688",0,0,2,138.13350449,"1",61.89063458
"2689",0,0,0,174.5215618,"0",41.863376119
"2690",0,0,0,96.734902994,"0",21.74161074
"2691",0,0,0,260.38343907,"0",27.533272218
"2692",0,1,1,90.732780399,"1",39.140055969
"2693",0,0,0,275.47969762,"0",20.785145567
"2694",0,0,1,276.16735776,"0",38.379833716
"2695",0,0,1,124.80684586,"0",39.580054341
"2696",2,0,0,170.93894263,"0",41.157501063
"2697",0,0,0,100.01445522,"0",41.102676905
"2698",1,0,0,270.28589924,"0",29.160140823
"2699",0,0,4,152.13333333,"0",NA
"2700",0,0,0,155.92014866,"0",36.745639039
"2701",0,0,0,190.25647598,"0",33.799992283
"2702",1,1,0,335.84132178,"0",37.982543748
"2703",0,0,2,242.98332141,"0",32.210050357
"2704",0,0,0,309.50263352,"0",37.7638359
"2705",0,0,0,174.16439552,"0",24.861603531
"2706",3,0,1,155.36748659,"0",36.954615162
"2707",1,0,0,205.65015947,"0",34.818261819
"2708",1,1,1,297.9070847,"0",26.985581223
"2709",0,0,4,150.49986791,"0",31.35764214
"2710",0,0,0,210.27547612,"0",40.432252239
"2711",0,0,0,301.4910256,"0",27.771122696
"2712",0,0,4,110.82722442,"0",38.826177523
"2713",0,0,0,301.65766575,"0",19.012446366
"2714",2,1,0,354.46029943,"0",38.265951013
"2715",0,0,0,325.99844856,"0",15.335560256
"2716",0,0,0,297.9070847,"0",25.407142509
